customer_id,registration_date,age_group,gender,city,region,preferred_channel,loyalty_tier,email_opt_in
CLR-08592,2024-04-14,35-44,F,Colmar,Grand Est,omnichannel,gold,False
CLR-08593,2023-10-29,35-44,NB,Paris,Île-de-France,omnichannel,gold,True
CLR-08594,2021-06-13,45-54,F,Lille,Hauts-de-France,store,gold,True
CLR-08595,2021-12-05,25-34,M,Paris,Île-de-France,omnichannel,silver,False
CLR-08596,2023-01-16,45-54,F,Cannes,Provence-Alpes-Côte d'Azur,store,bronze,True
CLR-08597,2022-05-07,35-44,M,Nanterre,Île-de-France,store,bronze,False
CLR-08598,2021-11-28,55+,M,Boulogne-Billancourt,Île-de-France,store,bronze,True
CLR-08599,2023-06-13,35-44,F,Le Mans,Pays de la Loire,omnichannel,silver,True
CLR-08600,2021-06-25,55+,F,Blois,Centre-Val de Loire,online,silver,True
CLR-08601,2019-10-24,55+,NB,Paris,Île-de-France,store,silver,True
CLR-08602,2023-02-28,18-24,F,Grenoble,Auvergne-Rhône-Alpes,store,gold,True
CLR-08603,2021-04-18,25-34,M,Bordeaux,Nouvelle-Aquitaine,store,bronze,True
CLR-08604,2021-01-21,35-44,F,Saint-Denis,Île-de-France,omnichannel,gold,True
CLR-08605,2023-07-27,35-44,NB,Nice,Provence-Alpes-Côte d'Azur,online,silver,True
CLR-08606,2020-07-09,25-34,F,Nice,Provence-Alpes-Côte d'Azur,online,bronze,True
CLR-08607,2021-10-15,35-44,F,Lille,Hauts-de-France,online,bronze,False
CLR-08608,2022-06-23,55+,M,Boulogne-Billancourt,Île-de-France,online,gold,True
CLR-08609,2022-04-14,45-54,F,Perpignan,Occitanie,store,silver,False
CLR-08610,2021-12-21,18-24,F,Montpellier,Occitanie,omnichannel,bronze,True
CLR-08611,2021-05-01,18-24,F,Clermont-Ferrand,Auvergne-Rhône-Alpes,online,silver,False
CLR-08612,2020-03-17,35-44,F,Cannes,Provence-Alpes-Côte d'Azur,omnichannel,silver,True
CLR-08613,2022-05-18,45-54,M,Marseille,Provence-Alpes-Côte d'Azur,omnichannel,bronze,False
CLR-08614,2024-01-21,18-24,F,Boulogne-Billancourt,Île-de-France,online,silver,False
CLR-08615,2024-08-28,35-44,F,Cherbourg,Normandie,omnichannel,silver,False
CLR-08616,2019-04-25,25-34,F,Cherbourg,Normandie,store,gold,False
CLR-08617,2022-07-09,25-34,F,Toulouse,Occitanie,omnichannel,bronze,True
CLR-08618,2022-02-23,45-54,F,Caen,Normandie,store,silver,True
CLR-08619,2019-07-25,18-24,M,Perpignan,Occitanie,omnichannel,platinum,True
CLR-08620,2020-01-03,25-34,F,Limoges,Nouvelle-Aquitaine,store,silver,True
CLR-08621,2024-06-18,35-44,F,Villeurbanne,Auvergne-Rhône-Alpes,online,silver,True
CLR-08622,2022-03-17,25-34,F,Perpignan,Occitanie,online,bronze,True
CLR-08623,2024-03-22,18-24,F,Nantes,Pays de la Loire,online,bronze,True
CLR-08624,2021-02-10,18-24,M,Saint-Denis,Île-de-France,omnichannel,gold,True
CLR-08625,2022-05-22,35-44,F,Lyon,Auvergne-Rhône-Alpes,store,silver,True
CLR-08626,2022-07-28,25-34,M,Grenoble,Auvergne-Rhône-Alpes,store,silver,True
CLR-08627,2020-09-27,55+,M,Strasbourg,Grand Est,store,gold,True
CLR-08628,2023-02-10,45-54,M,Brest,Bretagne,store,bronze,True
CLR-08629,2020-10-31,35-44,M,Paris,Île-de-France,store,bronze,True
CLR-08630,2022-02-22,45-54,M,Boulogne-Billancourt,Île-de-France,omnichannel,bronze,True
CLR-08631,2023-05-20,25-34,M,Cherbourg,Normandie,omnichannel,bronze,True
CLR-08632,2021-01-12,55+,F,Saint-Denis,Île-de-France,online,silver,True
CLR-08633,2022-10-11,35-44,F,Tourcoing,Hauts-de-France,online,bronze,True
CLR-08634,2020-10-15,45-54,F,Villeurbanne,Auvergne-Rhône-Alpes,online,bronze,True
CLR-08635,2021-04-03,55+,F,Reims,Grand Est,online,bronze,True
CLR-08636,2020-09-19,35-44,F,Reims,Grand Est,omnichannel,gold,False
CLR-08637,2021-08-15,25-34,F,Nanterre,Île-de-France,store,bronze,False
CLR-08638,2020-07-12,35-44,M,Paris,Île-de-France,online,bronze,True
CLR-08639,2020-07-04,55+,M,Lille,Hauts-de-France,omnichannel,silver,True
CLR-08640,2023-07-02,55+,F,Metz,Grand Est,online,silver,False
CLR-08641,2020-03-17,45-54,M,Nanterre,Île-de-France,omnichannel,silver,False
CLR-08642,2021-04-17,25-34,F,Boulogne-Billancourt,Île-de-France,online,bronze,True
CLR-08643,2021-07-29,35-44,M,Lille,Hauts-de-France,online,bronze,True
CLR-08644,2021-06-17,18-24,F,Paris,Île-de-France,store,bronze,True
CLR-08645,2021-11-04,55+,F,Boulogne-Billancourt,Île-de-France,online,bronze,False
CLR-08646,2024-04-02,25-34,M,Aix-en-Provence,Provence-Alpes-Côte d'Azur,store,bronze,True
CLR-08647,2019-10-05,35-44,F,Besançon,Bourgogne-Franche-Comté,online,gold,True
CLR-08648,2020-05-18,35-44,F,Créteil,Île-de-France,omnichannel,bronze,True
CLR-08649,2023-10-19,45-54,F,Créteil,Île-de-France,store,bronze,True
CLR-08650,2023-02-04,25-34,F,Aix-en-Provence,Provence-Alpes-Côte d'Azur,store,gold,True
CLR-08651,2023-11-28,25-34,F,Rouen,Normandie,store,bronze,True
CLR-08652,2023-10-15,45-54,F,Montreuil,Île-de-France,store,gold,True
CLR-08653,2024-05-13,35-44,F,Angers,Pays de la Loire,omnichannel,silver,True
CLR-08654,2022-11-23,55+,M,Vannes,Bretagne,store,silver,True
CLR-08655,2021-10-17,25-34,F,Le Mans,Pays de la Loire,omnichannel,gold,False
CLR-08656,2019-08-21,25-34,M,Villeurbanne,Auvergne-Rhône-Alpes,store,gold,False
CLR-08657,2022-02-12,35-44,M,Brest,Bretagne,online,platinum,True
CLR-08658,2023-02-25,35-44,M,Créteil,Île-de-France,store,bronze,False
CLR-08659,2019-08-18,35-44,F,Angers,Pays de la Loire,store,gold,False
CLR-08660,2020-12-09,25-34,F,Paris,Île-de-France,store,bronze,True
CLR-08661,2021-11-24,25-34,F,Amiens,Hauts-de-France,store,bronze,False
CLR-08662,2020-11-29,35-44,F,Clermont-Ferrand,Auvergne-Rhône-Alpes,store,silver,True
CLR-08663,2019-04-29,18-24,F,Montpellier,Occitanie,store,silver,False
CLR-08664,2022-01-14,18-24,F,Boulogne-Billancourt,Île-de-France,online,bronze,True
CLR-08665,2020-06-23,45-54,M,Colmar,Grand Est,store,bronze,True
CLR-08666,2020-06-04,35-44,M,Paris,Île-de-France,store,bronze,False
CLR-08667,2022-04-27,55+,M,Nanterre,Île-de-France,store,bronze,False
CLR-08668,2019-10-06,25-34,F,Perpignan,Occitanie,store,bronze,True
CLR-08669,2019-03-09,18-24,F,Montreuil,Île-de-France,online,bronze,True
CLR-08670,2024-02-04,35-44,F,Rouen,Normandie,store,bronze,False
CLR-08671,2020-10-29,35-44,M,Bayonne,Nouvelle-Aquitaine,store,bronze,False
CLR-08672,2020-06-26,55+,F,Angers,Pays de la Loire,omnichannel,silver,True
CLR-08673,2019-08-02,25-34,F,Saint-Denis,Île-de-France,store,bronze,True
CLR-08674,2019-08-28,45-54,F,Bourges,Centre-Val de Loire,store,silver,True
CLR-08675,2023-08-22,35-44,F,Perpignan,Occitanie,online,bronze,True
CLR-08676,2021-11-26,45-54,F,Montreuil,Île-de-France,store,platinum,False
CLR-08677,2024-03-09,25-34,M,Dunkerque,Hauts-de-France,store,gold,False
CLR-08678,2020-02-21,35-44,F,Villeurbanne,Auvergne-Rhône-Alpes,online,silver,True
CLR-08679,2024-07-21,45-54,F,Perpignan,Occitanie,omnichannel,silver,False
CLR-08680,2021-12-02,35-44,F,Roubaix,Hauts-de-France,store,silver,True
CLR-08681,2020-03-09,45-54,F,Tourcoing,Hauts-de-France,store,silver,True
CLR-08682,2021-01-19,45-54,F,Auxerre,Bourgogne-Franche-Comté,store,silver,True
CLR-08683,2019-07-24,25-34,M,Toulon,Provence-Alpes-Côte d'Azur,omnichannel,bronze,False
CLR-08684,2023-01-13,35-44,F,Cherbourg,Normandie,omnichannel,bronze,True
CLR-08685,2021-07-20,35-44,F,Créteil,Île-de-France,store,bronze,True
CLR-08686,2023-12-11,18-24,M,Nancy,Grand Est,online,silver,True
CLR-08687,2024-04-05,25-34,F,Limoges,Nouvelle-Aquitaine,online,gold,True
CLR-08688,2020-08-30,45-54,M,Auxerre,Bourgogne-Franche-Comté,store,bronze,False
CLR-08689,2024-09-02,35-44,M,Saint-Denis,Île-de-France,store,bronze,True
CLR-08690,2021-01-06,55+,M,Dijon,Bourgogne-Franche-Comté,omnichannel,bronze,True
CLR-08691,2022-07-21,18-24,F,Grenoble,Auvergne-Rhône-Alpes,online,silver,True
CLR-08692,2019-06-14,45-54,F,Nanterre,Île-de-France,online,bronze,False
CLR-08693,2022-11-06,35-44,F,Pau,Nouvelle-Aquitaine,store,bronze,True
CLR-08694,2023-06-03,45-54,F,La Rochelle,Nouvelle-Aquitaine,omnichannel,bronze,True
CLR-08695,2022-02-28,55+,F,Montreuil,Île-de-France,store,bronze,True
CLR-08696,2021-11-09,18-24,M,Villeurbanne,Auvergne-Rhône-Alpes,omnichannel,bronze,True
CLR-08697,2020-08-26,45-54,M,Annecy,Auvergne-Rhône-Alpes,online,gold,True
CLR-08698,2024-06-11,45-54,F,Boulogne-Billancourt,Île-de-France,online,bronze,False
CLR-08699,2021-02-07,25-34,F,Boulogne-Billancourt,Île-de-France,store,silver,True
CLR-08700,2019-11-09,35-44,F,Mulhouse,Grand Est,store,silver,True
CLR-08701,2020-02-13,55+,M,Brest,Bretagne,omnichannel,silver,True
CLR-08702,2019-12-13,25-34,F,Nice,Provence-Alpes-Côte d'Azur,store,bronze,True
CLR-08703,2019-07-13,25-34,F,Lyon,Auvergne-Rhône-Alpes,omnichannel,bronze,False
CLR-08704,2024-02-19,45-54,F,Rennes,Bretagne,store,bronze,True
CLR-08705,2019-06-21,35-44,M,Annecy,Auvergne-Rhône-Alpes,store,silver,True
CLR-08706,2022-11-20,35-44,F,Limoges,Nouvelle-Aquitaine,store,bronze,True
CLR-08707,2023-08-31,35-44,F,Dunkerque,Hauts-de-France,online,silver,False
CLR-08708,2019-07-24,35-44,M,Montreuil,Île-de-France,online,bronze,False
CLR-08709,2019-10-30,35-44,F,Créteil,Île-de-France,online,bronze,True
CLR-08710,2019-07-22,25-34,M,Tourcoing,Hauts-de-France,store,bronze,True
CLR-08711,2024-06-08,35-44,F,Montreuil,Île-de-France,store,bronze,False
CLR-08712,2019-05-28,35-44,M,Nîmes,Occitanie,omnichannel,silver,True
CLR-08713,2021-07-12,25-34,F,Colmar,Grand Est,store,platinum,False
CLR-08714,2020-09-10,35-44,F,Nancy,Grand Est,online,gold,False
CLR-08715,2020-02-29,25-34,F,Metz,Grand Est,store,bronze,True
CLR-08716,2021-10-28,55+,M,Nanterre,Île-de-France,store,bronze,True
CLR-08717,2022-12-24,35-44,M,Créteil,Île-de-France,online,bronze,True
CLR-08718,2022-07-27,55+,M,Amiens,Hauts-de-France,store,bronze,False
CLR-08719,2020-03-24,25-34,F,Créteil,Île-de-France,store,bronze,False
CLR-08720,2020-02-22,45-54,M,Versailles,Île-de-France,store,bronze,True
CLR-08721,2020-12-19,25-34,M,Angers,Pays de la Loire,store,platinum,False
CLR-08722,2024-07-09,35-44,F,Boulogne-Billancourt,Île-de-France,online,silver,False
CLR-08723,2021-11-08,25-34,F,Besançon,Bourgogne-Franche-Comté,store,bronze,True
CLR-08724,2021-06-21,45-54,M,Angers,Pays de la Loire,store,silver,False
CLR-08725,2024-02-05,45-54,F,Nanterre,Île-de-France,omnichannel,gold,True
CLR-08726,2020-10-31,25-34,F,Amiens,Hauts-de-France,store,silver,False
CLR-08727,2023-01-17,35-44,M,Paris,Île-de-France,store,gold,True
CLR-08728,2020-09-04,45-54,M,Metz,Grand Est,omnichannel,bronze,True
CLR-08729,2020-04-07,25-34,F,Boulogne-Billancourt,Île-de-France,omnichannel,silver,False
CLR-08730,2020-12-22,18-24,F,Cherbourg,Normandie,online,silver,True
CLR-08731,2022-08-05,18-24,F,Mulhouse,Grand Est,store,silver,False
CLR-08732,2023-04-16,55+,F,Bourges,Centre-Val de Loire,store,bronze,True
CLR-08733,2021-03-10,25-34,F,Limoges,Nouvelle-Aquitaine,online,platinum,False
CLR-08734,2019-01-07,55+,M,Créteil,Île-de-France,omnichannel,silver,True
CLR-08735,2021-03-11,35-44,M,Cannes,Provence-Alpes-Côte d'Azur,omnichannel,bronze,True
CLR-08736,2022-04-02,45-54,F,Limoges,Nouvelle-Aquitaine,store,bronze,True
CLR-08737,2022-05-22,25-34,M,Roubaix,Hauts-de-France,online,platinum,False
CLR-08738,2019-03-17,45-54,F,Versailles,Île-de-France,store,bronze,True
CLR-08739,2024-08-19,25-34,F,Besançon,Bourgogne-Franche-Comté,online,silver,True
CLR-08740,2024-08-06,25-34,F,Annecy,Auvergne-Rhône-Alpes,omnichannel,gold,False
CLR-08741,2022-09-16,25-34,F,Nanterre,Île-de-France,omnichannel,silver,True
CLR-08742,2022-01-14,25-34,M,Nantes,Pays de la Loire,omnichannel,platinum,True
CLR-08743,2019-03-27,35-44,F,La Rochelle,Nouvelle-Aquitaine,store,silver,True
CLR-08744,2019-02-12,18-24,M,Grenoble,Auvergne-Rhône-Alpes,omnichannel,gold,True
CLR-08745,2023-03-27,25-34,M,Nîmes,Occitanie,store,gold,True
CLR-08746,2024-09-09,55+,M,Montreuil,Île-de-France,store,bronze,True
CLR-08747,2022-12-01,45-54,M,Bayonne,Nouvelle-Aquitaine,online,silver,True
CLR-08748,2022-07-06,25-34,F,Paris,Île-de-France,omnichannel,silver,True
CLR-08749,2024-01-10,55+,M,Limoges,Nouvelle-Aquitaine,omnichannel,bronze,True
CLR-08750,2021-11-20,35-44,F,La Rochelle,Nouvelle-Aquitaine,online,bronze,True
CLR-08751,2021-01-14,45-54,F,Béziers,Occitanie,online,silver,False
CLR-08752,2023-10-16,35-44,F,Versailles,Île-de-France,online,bronze,True
CLR-08753,2021-05-06,18-24,F,Bayonne,Nouvelle-Aquitaine,online,bronze,True
CLR-08754,2022-07-20,18-24,F,Angers,Pays de la Loire,store,silver,False
CLR-08755,2021-08-13,45-54,F,Tourcoing,Hauts-de-France,omnichannel,bronze,True
CLR-08756,2021-01-27,35-44,F,Nîmes,Occitanie,omnichannel,silver,True
CLR-08757,2024-08-01,25-34,M,Clermont-Ferrand,Auvergne-Rhône-Alpes,store,silver,True
CLR-08758,2022-07-30,35-44,F,Saint-Nazaire,Pays de la Loire,store,silver,False
CLR-08759,2020-10-17,25-34,F,Amiens,Hauts-de-France,store,silver,True
CLR-08760,2020-09-21,45-54,F,Nîmes,Occitanie,store,bronze,True
CLR-08761,2023-09-10,35-44,NB,Paris,Île-de-France,omnichannel,bronze,True
CLR-08762,2023-06-24,18-24,M,Toulouse,Occitanie,online,bronze,True
CLR-08763,2019-12-09,25-34,F,Metz,Grand Est,store,silver,False
CLR-08764,2020-07-02,18-24,F,Boulogne-Billancourt,Île-de-France,online,bronze,True
CLR-08765,2023-02-19,25-34,M,Rennes,Bretagne,omnichannel,platinum,True
CLR-08766,2020-10-07,35-44,F,Auxerre,Bourgogne-Franche-Comté,omnichannel,silver,True
CLR-08767,2022-03-16,35-44,M,Reims,Grand Est,omnichannel,bronze,True
CLR-08768,2019-10-20,35-44,F,Lille,Hauts-de-France,online,bronze,True
CLR-08769,2023-08-09,25-34,F,Saint-Denis,Île-de-France,online,bronze,False
CLR-08770,2019-06-22,25-34,M,Amiens,Hauts-de-France,online,silver,True
CLR-08771,2022-07-25,25-34,F,Reims,Grand Est,store,silver,True
CLR-08772,2023-07-06,35-44,M,Roubaix,Hauts-de-France,store,bronze,False
CLR-08773,2023-11-21,55+,F,Angers,Pays de la Loire,store,gold,True
CLR-08774,2024-03-12,25-34,F,Caen,Normandie,online,silver,True
CLR-08775,2020-09-23,35-44,F,Créteil,Île-de-France,omnichannel,bronze,True
CLR-08776,2023-08-01,35-44,F,Créteil,Île-de-France,online,silver,False
CLR-08777,2022-04-30,35-44,F,Boulogne-Billancourt,Île-de-France,online,bronze,True
CLR-08778,2021-01-06,45-54,M,Cannes,Provence-Alpes-Côte d'Azur,store,bronze,False
CLR-08779,2023-11-03,45-54,F,Strasbourg,Grand Est,omnichannel,gold,True
CLR-08780,2019-11-08,45-54,F,Mulhouse,Grand Est,omnichannel,gold,False
CLR-08781,2021-11-27,35-44,F,Le Havre,Normandie,online,platinum,True
CLR-08782,2019-04-21,35-44,F,Annecy,Auvergne-Rhône-Alpes,store,gold,True
CLR-08783,2022-10-23,35-44,F,Dunkerque,Hauts-de-France,online,gold,True
CLR-08784,2021-03-07,35-44,M,Lyon,Auvergne-Rhône-Alpes,store,silver,True
CLR-08785,2020-03-14,25-34,F,Boulogne-Billancourt,Île-de-France,online,silver,True
CLR-08786,2019-06-15,55+,F,Brest,Bretagne,store,bronze,True
CLR-08787,2022-01-21,25-34,F,Toulouse,Occitanie,store,silver,True
CLR-08788,2020-10-05,45-54,F,Orléans,Centre-Val de Loire,omnichannel,silver,False
CLR-08789,2019-12-09,25-34,F,Rennes,Bretagne,store,bronze,True
CLR-08790,2020-09-13,25-34,F,Amiens,Hauts-de-France,store,bronze,True
CLR-08791,2020-12-09,35-44,M,Bordeaux,Nouvelle-Aquitaine,store,bronze,False
CLR-08792,2023-03-05,45-54,F,Toulouse,Occitanie,online,gold,True
CLR-08793,2022-04-27,35-44,F,Bayonne,Nouvelle-Aquitaine,online,bronze,True
CLR-08794,2020-04-06,55+,F,Avignon,Provence-Alpes-Côte d'Azur,omnichannel,bronze,False
CLR-08795,2023-03-06,25-34,M,Villeurbanne,Auvergne-Rhône-Alpes,store,bronze,True
CLR-08796,2020-09-21,45-54,M,Nanterre,Île-de-France,online,silver,True
CLR-08797,2023-11-19,35-44,M,Montreuil,Île-de-France,online,gold,True
CLR-08798,2023-09-05,35-44,F,Nancy,Grand Est,store,bronze,True
CLR-08799,2024-08-07,25-34,F,Nanterre,Île-de-France,store,bronze,True
CLR-08800,2022-05-05,45-54,F,Cherbourg,Normandie,store,silver,True
CLR-08801,2020-03-01,55+,M,Lyon,Auvergne-Rhône-Alpes,omnichannel,silver,True
CLR-08802,2020-03-25,45-54,M,Avignon,Provence-Alpes-Côte d'Azur,online,silver,True
CLR-08803,2022-08-31,35-44,M,Nanterre,Île-de-France,omnichannel,gold,True
CLR-08804,2019-08-28,25-34,M,Saint-Étienne,Auvergne-Rhône-Alpes,omnichannel,gold,False
CLR-08805,2022-06-20,25-34,M,Versailles,Île-de-France,omnichannel,silver,True
CLR-08806,2020-07-01,35-44,F,Poitiers,Nouvelle-Aquitaine,store,silver,True
CLR-08807,2019-01-04,25-34,F,Auxerre,Bourgogne-Franche-Comté,store,silver,True
CLR-08808,2023-05-10,18-24,F,Bordeaux,Nouvelle-Aquitaine,online,bronze,False
CLR-08809,2024-08-20,25-34,M,Amiens,Hauts-de-France,online,bronze,True
CLR-08810,2023-12-17,35-44,F,Tourcoing,Hauts-de-France,online,silver,True
CLR-08811,2021-09-28,35-44,M,Saint-Nazaire,Pays de la Loire,store,silver,True
CLR-08812,2022-07-08,35-44,M,Montreuil,Île-de-France,online,silver,True
CLR-08813,2022-09-02,25-34,F,Nanterre,Île-de-France,store,bronze,True
CLR-08814,2023-05-08,35-44,F,Montreuil,Île-de-France,online,silver,True
CLR-08815,2023-07-04,18-24,F,Colmar,Grand Est,store,silver,True
CLR-08816,2023-06-24,35-44,M,Roubaix,Hauts-de-France,omnichannel,gold,True
CLR-08817,2020-05-01,25-34,F,Quimper,Bretagne,store,platinum,True
CLR-08818,2023-11-19,35-44,F,Annecy,Auvergne-Rhône-Alpes,store,bronze,True
CLR-08819,2020-06-13,45-54,F,Créteil,Île-de-France,online,bronze,False
CLR-08820,2022-04-28,45-54,F,Orléans,Centre-Val de Loire,online,bronze,True
CLR-08821,2020-04-02,25-34,M,Montpellier,Occitanie,omnichannel,bronze,True
CLR-08822,2020-07-31,35-44,M,Pau,Nouvelle-Aquitaine,online,silver,True
CLR-08823,2023-11-22,35-44,F,Cannes,Provence-Alpes-Côte d'Azur,online,bronze,True
CLR-08824,2021-01-03,55+,F,Montpellier,Occitanie,online,bronze,True
CLR-08825,2021-03-02,35-44,M,Paris,Île-de-France,omnichannel,bronze,True
CLR-08826,2019-03-12,25-34,M,Nice,Provence-Alpes-Côte d'Azur,store,bronze,True
CLR-08827,2019-09-19,35-44,M,Le Havre,Normandie,store,silver,True
CLR-08828,2022-03-10,45-54,F,Lille,Hauts-de-France,online,silver,True
CLR-08829,2021-11-02,35-44,M,Montpellier,Occitanie,store,silver,True
CLR-08830,2021-06-07,35-44,M,Nanterre,Île-de-France,omnichannel,silver,True
CLR-08831,2020-04-06,35-44,F,Montreuil,Île-de-France,store,bronze,True
CLR-08832,2024-06-12,18-24,F,Nîmes,Occitanie,store,gold,True
CLR-08833,2020-04-03,45-54,F,Nanterre,Île-de-France,omnichannel,bronze,True
CLR-08834,2024-04-13,35-44,M,Paris,Île-de-France,store,silver,True
CLR-08835,2020-09-20,35-44,F,Cherbourg,Normandie,online,bronze,True
CLR-08836,2022-02-11,25-34,F,Cherbourg,Normandie,store,bronze,True
CLR-08837,2020-01-31,18-24,F,Nanterre,Île-de-France,store,gold,True
CLR-08838,2020-10-20,55+,F,Cannes,Provence-Alpes-Côte d'Azur,store,bronze,True
CLR-08839,2021-03-26,35-44,F,Annecy,Auvergne-Rhône-Alpes,store,gold,True
CLR-08840,2019-03-23,35-44,M,Paris,Île-de-France,store,bronze,False
CLR-08841,2021-06-17,55+,F,Lyon,Auvergne-Rhône-Alpes,omnichannel,bronze,True
CLR-08842,2023-09-26,35-44,M,Tourcoing,Hauts-de-France,store,bronze,True
CLR-08843,2019-03-27,35-44,F,Perpignan,Occitanie,online,silver,False
CLR-08844,2019-01-09,18-24,M,Angers,Pays de la Loire,omnichannel,bronze,True
CLR-08845,2019-01-23,35-44,F,Bordeaux,Nouvelle-Aquitaine,store,bronze,True
CLR-08846,2021-03-16,45-54,F,Saint-Denis,Île-de-France,omnichannel,bronze,True
CLR-08847,2022-10-10,25-34,F,Brest,Bretagne,omnichannel,silver,True
CLR-08848,2023-06-11,45-54,F,Boulogne-Billancourt,Île-de-France,online,gold,True
CLR-08849,2020-01-30,25-34,F,Dijon,Bourgogne-Franche-Comté,online,bronze,True
CLR-08850,2022-08-10,25-34,F,Lyon,Auvergne-Rhône-Alpes,omnichannel,bronze,True
CLR-08851,2022-08-30,35-44,M,Toulouse,Occitanie,omnichannel,platinum,False
CLR-08852,2022-01-11,35-44,M,Angers,Pays de la Loire,store,bronze,True
CLR-08853,2021-08-20,25-34,F,Grenoble,Auvergne-Rhône-Alpes,online,silver,False
CLR-08854,2019-01-08,25-34,F,Annecy,Auvergne-Rhône-Alpes,omnichannel,platinum,False
CLR-08855,2020-10-24,25-34,NB,Saint-Denis,Île-de-France,online,bronze,True
CLR-08856,2020-12-01,35-44,M,Blois,Centre-Val de Loire,online,gold,True
CLR-08857,2019-09-13,35-44,F,Créteil,Île-de-France,store,platinum,True
CLR-08858,2024-01-22,35-44,M,Paris,Île-de-France,omnichannel,silver,False
CLR-08859,2023-11-06,18-24,F,Versailles,Île-de-France,omnichannel,bronze,True
CLR-08860,2024-02-17,35-44,M,Nice,Provence-Alpes-Côte d'Azur,store,bronze,False
CLR-08861,2021-09-26,45-54,M,Perpignan,Occitanie,online,silver,True
CLR-08862,2020-12-27,45-54,M,Grenoble,Auvergne-Rhône-Alpes,store,gold,True
CLR-08863,2021-04-27,45-54,M,Dunkerque,Hauts-de-France,store,silver,True
CLR-08864,2021-04-14,35-44,F,Saint-Nazaire,Pays de la Loire,online,silver,True
CLR-08865,2024-06-04,45-54,F,Caen,Normandie,store,silver,False
CLR-08866,2019-12-08,55+,F,Mulhouse,Grand Est,online,silver,False
CLR-08867,2022-10-09,25-34,M,Nanterre,Île-de-France,omnichannel,bronze,False
CLR-08868,2020-04-12,18-24,F,Créteil,Île-de-France,omnichannel,silver,True
CLR-08869,2023-07-07,45-54,F,Créteil,Île-de-France,omnichannel,gold,True
CLR-08870,2023-06-17,25-34,M,Amiens,Hauts-de-France,online,bronze,True
CLR-08871,2020-03-05,25-34,F,Versailles,Île-de-France,store,silver,False
CLR-08872,2023-11-13,55+,F,Nice,Provence-Alpes-Côte d'Azur,online,silver,True
CLR-08873,2022-06-02,55+,F,Annecy,Auvergne-Rhône-Alpes,online,gold,True
CLR-08874,2019-01-04,18-24,F,Bordeaux,Nouvelle-Aquitaine,online,gold,True
CLR-08875,2021-02-16,25-34,F,Marseille,Provence-Alpes-Côte d'Azur,store,silver,False
CLR-08876,2024-09-02,25-34,F,Caen,Normandie,omnichannel,platinum,True
CLR-08877,2021-04-03,25-34,F,Nice,Provence-Alpes-Côte d'Azur,online,platinum,True
CLR-08878,2020-09-16,35-44,F,Grenoble,Auvergne-Rhône-Alpes,store,platinum,True
CLR-08879,2024-09-12,18-24,F,Rouen,Normandie,omnichannel,bronze,False
CLR-08880,2021-07-05,35-44,M,Cannes,Provence-Alpes-Côte d'Azur,store,platinum,True
CLR-08881,2021-02-04,25-34,M,Roubaix,Hauts-de-France,online,silver,True
CLR-08882,2019-09-17,45-54,F,Clermont-Ferrand,Auvergne-Rhône-Alpes,store,silver,True
CLR-08883,2024-05-07,45-54,NB,Annecy,Auvergne-Rhône-Alpes,store,bronze,True
CLR-08884,2019-03-23,35-44,F,Metz,Grand Est,store,gold,True
CLR-08885,2024-05-29,25-34,M,Mulhouse,Grand Est,store,silver,True
CLR-08886,2023-04-29,35-44,F,Aix-en-Provence,Provence-Alpes-Côte d'Azur,omnichannel,gold,True
CLR-08887,2019-06-27,25-34,M,Paris,Île-de-France,omnichannel,bronze,False
CLR-08888,2023-02-25,25-34,F,Perpignan,Occitanie,store,bronze,True
CLR-08889,2020-11-15,55+,F,Montreuil,Île-de-France,store,silver,False
CLR-08890,2020-02-16,25-34,F,Paris,Île-de-France,omnichannel,bronze,False
CLR-08891,2021-12-27,35-44,F,Montreuil,Île-de-France,store,bronze,True
CLR-08892,2019-11-04,55+,F,Reims,Grand Est,store,gold,True
CLR-08893,2020-06-05,35-44,F,Pau,Nouvelle-Aquitaine,online,bronze,True
CLR-08894,2023-12-27,25-34,M,Versailles,Île-de-France,store,bronze,True
CLR-08895,2020-04-23,25-34,F,Besançon,Bourgogne-Franche-Comté,online,bronze,True
CLR-08896,2024-08-22,35-44,F,Blois,Centre-Val de Loire,store,bronze,True
CLR-08897,2020-03-29,35-44,F,Colmar,Grand Est,online,bronze,False
CLR-08898,2023-09-13,45-54,M,Toulon,Provence-Alpes-Côte d'Azur,online,platinum,True
CLR-08899,2021-10-08,45-54,F,Nanterre,Île-de-France,store,gold,True
CLR-08900,2022-05-09,35-44,M,Annecy,Auvergne-Rhône-Alpes,store,silver,False
CLR-08901,2024-07-30,35-44,F,Bourges,Centre-Val de Loire,store,bronze,True
CLR-08902,2019-03-10,45-54,F,Grenoble,Auvergne-Rhône-Alpes,omnichannel,bronze,True
CLR-08903,2020-09-09,35-44,F,Colmar,Grand Est,omnichannel,silver,True
CLR-08904,2023-05-20,35-44,F,Créteil,Île-de-France,store,gold,True
CLR-08905,2023-02-18,45-54,M,Besançon,Bourgogne-Franche-Comté,store,bronze,True
CLR-08906,2023-06-24,18-24,M,Créteil,Île-de-France,online,silver,True
CLR-08907,2023-04-24,35-44,F,Pau,Nouvelle-Aquitaine,omnichannel,gold,True
CLR-08908,2022-12-20,18-24,F,Brest,Bretagne,store,gold,True
